time,latitude,longitude,depth,mag,magType,M0,Mw
1985-06-24T14:11:13.170Z,-10.551,41.044,10,4.5,mb,20.678,4.855
1985-06-28T11:10:29.490Z,-10.551,40.936,10,4.5,mb,20.678,4.855
1985-06-30T17:58:50.460Z,-10.634,41.054,10,4.5,mb,20.678,4.855
1986-06-17T06:30:12.840Z,4.885,21.103,10,4.5,mb,20.678,4.855
1986-06-23T00:07:56.400Z,-10.703,40.343,10,4.5,mb,20.678,4.855
1986-06-29T07:52:24.890Z,-11.333,40.47,10,4.5,mb,20.678,4.855
1986-08-27T15:41:53.550Z,-16.183,34.143,10,4.5,mb,20.678,4.855
1986-10-14T06:17:02.660Z,-26.28,27.456,5,4.5,mb,20.678,4.855
1987-03-27T10:12:51.360Z,-10.587,41.057,10,4.5,mb,20.678,4.855
1988-01-03T10:53:00.420Z,-14.332,25.312,10,4.5,mb,20.678,4.855
1988-02-12T17:54:13.470Z,-31.711,29.766,10,4.5,mb,20.678,4.855
1988-05-07T05:05:33.930Z,-0.467,30.006,10,4.5,mb,20.678,4.855
1988-08-07T00:53:07.070Z,-23.535,39.363,10,4.5,mb,20.678,4.855
1988-11-01T19:06:48.270Z,16.602,40.846,10,4.5,mb,20.678,4.855
1988-11-03T01:19:37.580Z,16.451,40.982,10,4.5,mb,20.678,4.855
1989-06-20T21:11:51.220Z,12.685,41.832,10,4.5,ml,23.490,5.085
1989-08-24T16:58:29.920Z,-2.551,22.704,10,4.5,mb,20.678,4.855
1990-01-24T16:24:19.020Z,11.911,43.215,10,4.5,ml,23.490,5.085
1990-02-14T12:27:14.490Z,-26.286,27.507,5,4.5,mb,20.678,4.855
1990-03-17T00:41:01.020Z,-28.077,26.742,5,4.5,mb,20.678,4.855
1990-05-16T17:17:23.120Z,11.893,41.755,10,4.5,mb,20.678,4.855
1990-05-20T19:30:44.500Z,5.143,31.976,10,4.5,mb,20.678,4.855
1990-06-07T22:18:24.330Z,17.609,40.466,10,4.5,mb,20.678,4.855
1990-06-08T03:17:02.070Z,17.529,40.972,10,4.5,mb,20.678,4.855
1990-06-18T10:12:04.630Z,4.943,31.994,10,4.5,mb,20.678,4.855
1990-07-15T15:08:28.380Z,5.002,32.188,10,4.5,mb,20.678,4.855
1990-08-11T02:34:22.270Z,0.165,33.118,33,4.5,mb,20.678,4.855
1990-09-29T01:23:44.660Z,5.092,31.973,10,4.5,mb,20.678,4.855
1990-11-29T08:56:23.710Z,-21.31,33.011,10,4.5,mb,20.678,4.855
1990-12-06T16:02:20.540Z,-26.397,27.343,5,4.5,mb,20.678,4.855
1990-12-20T18:37:44.190Z,-0.318,29.46,33,4.5,mb,20.678,4.855
1991-03-27T11:54:24.310Z,5.566,31.967,10,4.5,ms,23.490,5.085
1991-08-15T16:13:14.450Z,-24.085,36.456,33,4.5,mb,20.678,4.855
1991-08-22T19:47:35.920Z,-28.05,26.821,5,4.5,mb,20.678,4.855
1991-09-08T07:49:13.240Z,5.226,31.898,10,4.5,mb,20.678,4.855
1991-11-15T04:15:25.850Z,-19.224,41.854,33,4.5,mb,20.678,4.855
1992-02-25T20:10:27.150Z,-6.911,39.924,10,4.5,mb,20.678,4.855
1992-03-01T11:15:12.400Z,-2.239,29.144,10,4.5,mb,20.678,4.855
1992-05-19T01:26:44.620Z,13.842,44.03,10,4.5,mb,20.678,4.855
1992-09-15T00:29:57.830Z,-6.072,26.301,10,4.5,mb,20.678,4.855
1992-12-01T13:23:18.190Z,-17.156,35.312,33,4.5,mb,20.678,4.855
1993-01-09T17:54:04.310Z,17.16,45.025,10,4.5,mb,20.678,4.855
1993-01-24T16:43:06.660Z,-2.164,27.555,10,4.5,mb,20.678,4.855
1993-03-11T21:58:22.120Z,19.706,38.69,10,4.5,mb,20.678,4.855
1993-03-12T19:22:01.340Z,19.864,38.754,10,4.5,ms,23.490,5.085
1993-03-24T18:37:10.770Z,19.752,38.618,10,4.5,mb,20.678,4.855
1993-05-04T16:46:08.920Z,14.562,40.167,10,4.5,mb,20.678,4.855
1994-03-29T22:59:21.190Z,0.487,30.166,10,4.5,mb,20.678,4.855
1994-04-26T18:02:03.470Z,11.874,44.636,10,4.5,ms,23.490,5.085
1994-12-31T22:09:56.420Z,-30.335,20.988,5,4.5,ml,23.490,5.085
1995-01-18T15:06:19.260Z,-26.391,27.253,5,4.5,mb,20.678,4.855
1995-05-26T11:29:07.700Z,0.769,30.538,10,4.5,mb,20.678,4.855
1995-08-20T12:00:49.820Z,12.162,44.187,10,4.5,mb,20.678,4.855
1995-09-10T12:30:59.500Z,15.612,39.396,10,4.5,mb,20.678,4.855
1996-02-20T08:36:46.710Z,15.775,39.205,33,4.5,mb,20.678,4.855
1996-03-12T18:49:00.590Z,-26.826,26.501,5,4.5,mb,20.678,4.855
1996-04-03T03:37:13.190Z,3.126,35.94,10,4.5,mb,20.678,4.855
1996-09-16T13:23:47.060Z,-26.713,26.66,5,4.5,mb,20.678,4.855
1997-01-03T21:01:29.120Z,11.976,41.614,10,4.5,mb,20.678,4.855
1997-02-04T14:39:51.480Z,-8.76,28.718,10,4.5,mb,20.678,4.855
1997-03-06T04:59:22.730Z,11.983,43.376,10,4.5,mb,20.678,4.855
1997-05-23T11:16:29.670Z,-26.94,26.829,5,4.5,mb,20.678,4.855
1997-06-16T23:16:54.090Z,2.317,31.369,10,4.5,mb,20.678,4.855
1997-10-20T19:20:41.640Z,-26.337,27.416,5,4.5,mb,20.678,4.855
1998-02-22T17:19:56.900Z,0.521,29.323,10,4.5,mb,20.678,4.855
1998-04-26T00:50:23.270Z,-25.986,27.987,5,4.5,mb,20.678,4.855
1998-08-29T04:49:56.490Z,-2.013,27.593,10,4.5,mb,20.678,4.855
1998-10-02T10:17:52.700Z,-26.429,27.343,5,4.5,mb,20.678,4.855
1998-10-14T15:46:21.100Z,-0.18,27.315,10,4.5,mb,20.678,4.855
1999-04-29T14:57:23.410Z,17.93,40.127,10,4.5,mb,20.678,4.855
1999-04-29T17:54:32.780Z,18.03,39.918,10,4.5,mb,20.678,4.855
1999-06-17T12:34:54.670Z,10.779,41.27,10,4.5,mb,20.678,4.855
1999-07-03T20:53:01.160Z,-29.365,24.583,5,4.5,mb,20.678,4.855
1999-08-17T13:32:16.620Z,-10.849,27.754,5,4.5,mb,20.678,4.855
1999-09-01T04:07:53.740Z,-10.163,34.179,10,4.5,mb,20.678,4.855
1999-12-21T17:25:12.680Z,-27.918,26.673,5,4.5,mb,20.678,4.855
2000-02-07T19:34:57.030Z,-26.288,30.888,5,4.5,mb,20.678,4.855
2000-02-08T13:30:21.900Z,-26.476,27.402,5,4.5,mb,20.678,4.855
2000-04-07T18:29:42.620Z,-26.88,26.674,10,4.5,mb,20.678,4.855
2000-05-15T08:33:04.780Z,5.618,36.228,33,4.5,mb,20.678,4.855
2000-07-06T03:53:22.180Z,-26.281,40.305,10,4.5,mb,20.678,4.855
2000-09-17T14:10:01.600Z,-26.986,26.597,5,4.5,mb,20.678,4.855
2000-10-05T10:08:24.020Z,-1.152,28.71,10,4.5,mb,20.678,4.855
2001-05-26T13:29:59.240Z,18.027,39.893,10,4.5,mb,20.678,4.855
2001-06-14T13:43:05.360Z,-27.02,26.861,5,4.5,mb,20.678,4.855
2001-06-23T16:29:55.720Z,18.988,39.226,10,4.5,mb,20.678,4.855
2001-06-26T20:31:52.330Z,-26.379,27.436,5,4.5,mb,20.678,4.855
2001-09-11T02:57:52.400Z,-5.659,29.401,10,4.5,mb,20.678,4.855
2001-09-18T11:00:59.380Z,-7.544,31.482,10,4.5,mb,20.678,4.855
2001-11-27T00:20:30.540Z,-5.552,29.372,10,4.5,mb,20.678,4.855
2002-02-23T03:28:46.460Z,-26.944,26.654,5,4.5,mb,20.678,4.855
2002-04-19T15:48:47.410Z,-23.306,26.115,10,4.5,mb,20.678,4.855
2002-09-09T14:13:27.930Z,-2.567,28.867,10,4.5,mb,20.678,4.855
2002-11-19T01:09:57.530Z,11.907,44.141,10,4.5,mb,20.678,4.855
2002-11-20T03:45:23.760Z,11.868,44.209,10,4.5,mb,20.678,4.855
2003-01-19T01:15:13.050Z,0.919,29.947,10,4.5,mb,20.678,4.855
2003-05-03T03:48:31.590Z,0.512,29.664,10,4.5,mb,20.678,4.855
2004-01-29T23:19:36.680Z,17.865,40.135,10,4.5,mb,20.678,4.855
2004-02-24T07:00:02.490Z,-3.409,29.597,10,4.5,mb,20.678,4.855
2004-06-11T00:39:44.170Z,13.067,39.751,10,4.5,mb,20.678,4.855
2004-08-10T03:06:10.430Z,-5.721,35.389,10,4.5,mb,20.678,4.855
2004-09-26T08:51:10.830Z,-17.014,40.34,10,4.5,mb,20.678,4.855
2004-10-27T17:30:43.350Z,-5.518,35.939,10,4.5,mb,20.678,4.855
2004-12-13T08:50:35.040Z,13.167,49.642,10,4.5,mb,20.678,4.855
2005-01-25T18:10:35.250Z,-26.863,26.59,5,4.5,mb,20.678,4.855
2005-01-30T21:16:09.890Z,-1.976,28.965,10,4.5,mb,20.678,4.855
2005-03-13T03:04:22.890Z,0.19,29.883,10,4.5,mb,20.678,4.855
2005-05-20T08:09:27.880Z,-6.31,26.794,10,4.5,mb,20.678,4.855
2005-06-04T18:40:35.130Z,12.749,40.691,10,4.5,mb,20.678,4.855
2005-06-10T01:07:43.190Z,4.647,17.628,10,4.5,mb,20.678,4.855
2005-07-18T16:31:42.570Z,12.727,40.754,10,4.5,mb,20.678,4.855
2005-07-22T15:39:36.860Z,-5.351,29.809,10,4.5,mb,20.678,4.855
2005-09-21T18:44:01.460Z,12.437,40.39,10,4.5,mb,20.678,4.855
2005-09-21T21:05:49.700Z,12.625,40.659,10,4.5,mb,20.678,4.855
2005-09-22T01:56:46.980Z,12.498,40.643,10,4.5,mb,20.678,4.855
2005-09-22T04:15:39.040Z,12.655,40.494,10,4.5,ml,23.490,5.085
2005-09-22T04:28:18.950Z,12.726,40.505,10,4.5,mb,20.678,4.855
2005-09-22T14:48:17.810Z,13.029,40.748,10,4.5,ml,23.490,5.085
2005-09-22T15:59:31.400Z,12.694,40.375,21.5,4.5,ml,23.490,5.085
2005-09-22T18:08:53.410Z,12.468,40.34,10,4.5,ml,23.490,5.085
2005-09-24T03:38:22.530Z,12.643,40.562,10,4.5,mb,20.678,4.855
2005-09-24T04:11:53.510Z,12.681,40.463,10,4.5,mb,20.678,4.855
2005-09-24T05:46:03.530Z,12.569,40.418,10,4.5,mb,20.678,4.855
2005-09-24T06:10:44.960Z,12.607,40.404,10,4.5,mb,20.678,4.855
2005-09-24T22:15:21.960Z,12.304,40.656,10,4.5,mb,20.678,4.855
2005-09-25T05:11:50.280Z,12.316,40.59,10,4.5,mb,20.678,4.855
2005-09-25T06:47:35.120Z,12.099,40.51,10,4.5,mb,20.678,4.855
2005-09-25T08:27:37.390Z,12.148,40.365,10,4.5,mb,20.678,4.855
2005-09-25T09:09:08.270Z,12.127,40.524,10,4.5,mb,20.678,4.855
2005-09-25T09:09:23.650Z,12.094,40.588,10,4.5,mb,20.678,4.855
2005-09-25T17:16:48.220Z,12.322,40.511,10,4.5,mb,20.678,4.855
2005-09-26T23:53:11.050Z,12.46,40.449,10,4.5,mb,20.678,4.855
2005-09-27T00:40:27.800Z,12.519,40.71,10,4.5,mb,20.678,4.855
2005-09-27T11:10:43.810Z,12.236,40.37,10,4.5,mb,20.678,4.855
2005-10-01T04:16:21.150Z,12.598,40.822,10,4.5,mb,20.678,4.855
2005-10-04T04:19:40.430Z,12.461,40.646,10,4.5,mb,20.678,4.855
2005-11-06T12:11:18.300Z,11.696,43.625,10,4.5,mb,20.678,4.855
2006-01-07T07:41:53.510Z,-16.641,41.45,28.9,4.5,mb,20.678,4.855
2006-01-29T23:55:06.760Z,-26.923,26.708,5,4.5,mb,20.678,4.855
2006-02-09T10:18:00.300Z,11.733,42.97,10,4.5,mb,20.678,4.855
2006-02-18T09:20:28.050Z,11.519,42.827,10,4.5,mb,20.678,4.855
2006-02-24T01:48:33.180Z,-21.356,33.204,10,4.5,mb,20.678,4.855
2006-02-26T13:52:03.270Z,-21.227,33.2,10,4.5,mb,20.678,4.855
2006-03-05T02:12:20.910Z,-21.395,33.458,10,4.5,mb,20.678,4.855
2006-03-18T13:10:42.830Z,-21.325,33.116,10,4.5,mb,20.678,4.855
2006-03-25T10:19:11.290Z,-21.051,33.131,10,4.5,mb,20.678,4.855
2006-03-27T14:56:25.390Z,-21.361,33.374,10,4.5,mb,20.678,4.855
2006-04-15T16:44:19.000Z,-21.054,33.065,0.6,4.5,mb,20.678,4.855
2006-05-14T08:12:20.410Z,-21.116,33.2,10,4.5,mb,20.678,4.855
2006-05-21T21:55:03.680Z,-19.156,31.752,10,4.5,mb,20.678,4.855
2006-06-10T01:44:37.890Z,-15.42,41.114,10,4.5,mb,20.678,4.855
2006-06-17T16:20:40.510Z,12.315,40.54,10,4.5,mb,20.678,4.855
2006-07-04T05:51:58.460Z,7.917,39.009,10,4.5,mb,20.678,4.855
2006-07-20T22:39:17.230Z,12.72,48.518,10,4.5,mb,20.678,4.855
2006-07-31T03:25:03.030Z,-13.69,30.081,10,4.5,mb,20.678,4.855
2006-08-22T21:24:14.330Z,-5.74,29.294,10,4.5,mb,20.678,4.855
2006-09-14T17:46:45.220Z,12.623,48.377,10,4.5,mb,20.678,4.855
2006-09-14T23:35:56.640Z,12.645,48.305,10,4.5,mb,20.678,4.855
2006-09-17T05:15:24.740Z,-17.685,41.752,10,4.5,mb,20.678,4.855
2006-09-24T01:41:27.270Z,-17.772,41.724,10,4.5,mb,20.678,4.855
2006-10-05T08:34:06.520Z,-26.386,27.655,5,4.5,mb,20.678,4.855
2006-10-30T04:24:06.240Z,-20.946,32.754,5,4.5,mb,20.678,4.855
2006-12-21T09:11:50.330Z,11.973,44.229,10,4.5,mb,20.678,4.855
2006-12-30T19:42:14.400Z,-23.342,38.804,10,4.5,mb,20.678,4.855
2007-02-03T15:11:17.830Z,-16.043,28.741,10,4.5,mb,20.678,4.855
2007-02-05T03:11:51.800Z,-27.018,26.795,2,4.5,mb,20.678,4.855
2007-04-01T15:23:32.650Z,-6.499,29.976,10,4.5,mb,20.678,4.855
2007-04-29T19:44:04.360Z,1.883,30.791,10,4.5,mb,20.678,4.855
2007-05-14T19:03:34.410Z,12.552,47.519,10,4.5,mb,20.678,4.855
2007-07-10T20:09:55.480Z,-21.583,33.409,10,4.5,mb,20.678,4.855
2007-07-12T15:31:42.980Z,-2.268,35.868,10,4.5,mb,20.678,4.855
2007-07-17T06:11:41.560Z,-2.744,36.038,10,4.5,mb,20.678,4.855
2007-07-18T08:48:26.900Z,-2.691,36.036,10,4.5,mb,20.678,4.855
2007-07-18T16:46:07.540Z,-2.793,36.061,10,4.5,mb,20.678,4.855
2007-08-05T08:47:00.680Z,-2.734,35.998,10,4.5,mb,20.678,4.855
2007-09-05T04:00:47.880Z,12.654,48.357,10,4.5,mb,20.678,4.855
2007-11-04T21:06:17.760Z,13.358,39.891,10,4.5,mb,20.678,4.855
2007-12-15T04:59:37.050Z,19.164,39.199,10,4.5,mb,20.678,4.855
2008-02-05T20:13:31.880Z,13.196,50.384,10,4.5,mb,20.678,4.855
2008-02-14T15:31:02.170Z,-4.804,39.306,10,4.5,mb,20.678,4.855
2008-03-01T14:53:52.080Z,11.804,43.951,10,4.5,mb,20.678,4.855
2008-03-17T10:51:40.080Z,-14.767,41.384,10,4.5,mb,20.678,4.855
2008-03-31T16:20:37.370Z,-17.592,41.843,10,4.5,mb,20.678,4.855
2008-04-29T02:33:17.440Z,11.751,42.84,10,4.5,mb,20.678,4.855
2008-09-10T10:15:23.020Z,-7.462,30.453,10,4.5,mb,20.678,4.855
2008-10-17T20:24:24.860Z,12.146,40.492,10,4.5,mb,20.678,4.855
2008-11-23T01:52:44.710Z,-26.86,26.715,5,4.5,mb,20.678,4.855
2008-11-25T22:03:53.810Z,-15.397,39.418,10,4.5,mb,20.678,4.855
2009-01-19T15:20:19.260Z,-19.715,34.845,10,4.5,mb,20.678,4.855
2009-02-06T03:27:56.120Z,19.044,39.156,10,4.5,mb,20.678,4.855
2009-02-15T07:29:01.750Z,-4.052,34.878,10,4.5,mb,20.678,4.855
2009-02-15T23:55:59.690Z,-4.023,34.966,10,4.5,mb,20.678,4.855
2009-08-10T22:54:46.840Z,-10.563,34.377,10,4.5,mb,20.678,4.855
2009-09-19T17:56:09.200Z,9.563,40.181,10,4.5,mb,20.678,4.855
2009-10-06T18:35:28.140Z,-4.02,34.714,10,4.5,mb,20.678,4.855
2009-10-24T09:55:49.500Z,-3.766,35.846,10,4.5,ml,23.490,5.085
2009-10-26T02:08:46.600Z,-7.412,36.144,10,4.5,ml,23.490,5.085
2009-11-05T11:05:46.270Z,12.196,45.801,10,4.5,mb,20.678,4.855
2009-11-25T21:14:31.190Z,-9.959,33.791,10,4.5,mb,20.678,4.855
2009-12-06T17:40:12.560Z,-9.894,34.142,10,4.5,mb,20.678,4.855
2009-12-07T18:32:57.310Z,-9.956,33.645,10,4.5,mb,20.678,4.855
2009-12-28T06:48:15.660Z,-7.024,29.96,10,4.5,mb,20.678,4.855
2010-01-11T03:39:38.310Z,-4.024,34.87,10,4.5,mb,20.678,4.855
2010-02-06T01:53:25.460Z,-15.703,49.863,10,4.5,mb,20.678,4.855
2010-02-15T21:09:16.400Z,-26.972,26.804,2,4.5,mb,20.678,4.855
2010-05-05T00:03:14.300Z,-5.305,35.909,10,4.5,mb,20.678,4.855
2010-06-28T20:13:28.260Z,13.201,49.659,10,4.5,mb,20.678,4.855
2010-11-12T22:53:46.420Z,-26.386,27.425,5,4.5,mb,20.678,4.855
2010-11-14T07:57:17.390Z,11.905,44.061,10,4.5,mb,20.678,4.855
2010-11-14T09:05:57.160Z,11.804,44.04,10,4.5,mb,20.678,4.855
2010-11-14T09:49:23.560Z,11.937,43.844,10,4.5,mb,20.678,4.855
2010-11-14T10:16:45.820Z,11.86,43.982,10,4.5,mb,20.678,4.855
2010-11-14T11:06:18.380Z,11.796,43.874,10,4.5,mb,20.678,4.855
2010-11-14T11:14:12.520Z,11.78,44.022,10,4.5,mb,20.678,4.855
2010-11-14T12:10:14.030Z,11.829,43.877,10,4.5,mb,20.678,4.855
2010-11-14T13:02:41.040Z,11.674,43.915,10,4.5,mb,20.678,4.855
2010-11-14T14:41:48.940Z,11.956,43.868,10,4.5,mb,20.678,4.855
2010-11-14T15:27:13.120Z,11.757,43.709,8.7,4.5,mb,20.678,4.855
2010-11-14T22:08:20.350Z,11.997,43.804,10,4.5,mb,20.678,4.855
2010-11-15T00:07:24.060Z,11.699,43.879,10,4.5,mb,20.678,4.855
2010-11-15T03:44:05.240Z,11.986,43.679,10,4.5,mb,20.678,4.855
2010-11-15T19:48:06.810Z,11.873,43.843,10,4.5,mb,20.678,4.855
2010-11-17T20:45:37.120Z,11.992,43.943,10,4.5,mb,20.678,4.855
2010-11-20T11:53:57.220Z,12.012,43.925,10,4.5,mb,20.678,4.855
2010-12-05T14:13:31.960Z,-20.683,33.699,10,4.5,mb,20.678,4.855
2010-12-06T11:34:46.330Z,11.888,44.031,10,4.5,mb,20.678,4.855
2010-12-21T17:16:40.610Z,12,43.845,10,4.5,mb,20.678,4.855
2010-12-27T22:10:08.350Z,0.175,33.334,10,4.5,mb,20.678,4.855
2011-02-21T23:59:18.650Z,-4.622,35.702,10,4.5,mb,20.678,4.855
2011-03-31T18:33:38.040Z,13.17,41.829,6.5,4.5,mb,20.678,4.855
2011-04-30T22:36:01.090Z,15.196,42.242,10,4.5,mb,20.678,4.855
2011-05-03T15:12:10.890Z,14.964,42.274,10,4.5,mb,20.678,4.855
2011-05-31T00:36:20.340Z,12.409,47.29,10.7,4.5,mb,20.678,4.855
2011-06-12T16:09:30.950Z,13.331,41.76,10,4.5,mb,20.678,4.855
2011-06-12T17:09:06.310Z,12.969,41.023,10,4.5,mb,20.678,4.855
2011-06-12T19:38:03.460Z,13.226,41.735,10,4.5,mb,20.678,4.855
2011-06-12T21:37:13.320Z,13.213,41.792,12.2,4.5,mb,20.678,4.855
2011-08-20T09:38:37.040Z,15.088,41.98,10,4.5,mb,20.678,4.855
2011-10-05T20:48:59.600Z,-27.949,26.705,5,4.5,mb,20.678,4.855
2012-01-29T01:55:27.600Z,-7.142,30.391,10,4.5,mb,20.678,4.855
2012-02-03T04:49:12.730Z,-16.936,27.636,10,4.5,mb,20.678,4.855
2012-03-14T19:29:27.820Z,-26.825,26.738,5,4.5,mb,20.678,4.855
2012-04-17T02:01:19.760Z,-2.141,37.544,10,4.5,mb,20.678,4.855
2012-04-25T07:24:19.480Z,-2.802,22.658,10,4.5,mb,20.678,4.855
2012-05-23T16:08:33.090Z,19.164,39.242,10,4.5,mb,20.678,4.855
2012-06-03T14:10:34.970Z,18.894,39.324,10,4.5,mb,20.678,4.855
2012-06-27T03:35:19.440Z,-11.439,34.448,10,4.5,mb,20.678,4.855
2012-07-28T05:00:55.200Z,12.357,47.354,10,4.5,mb,20.678,4.855
2012-08-31T15:13:37.930Z,13.139,50.554,10,4.5,mb,20.678,4.855
2012-08-31T15:18:25.730Z,13.29,50.518,10,4.5,mb,20.678,4.855
2012-08-31T19:20:38.320Z,13.174,50.36,10,4.5,mb,20.678,4.855
2012-09-02T07:17:47.450Z,17.23,40.479,10,4.5,mb,20.678,4.855
2012-09-26T13:14:21.650Z,-5.769,35.886,10,4.5,mb,20.678,4.855
2012-09-26T13:18:56.980Z,-5.665,35.669,10,4.5,mb,20.678,4.855
2012-12-24T10:10:31.220Z,12.614,48.662,10,4.5,mb,20.678,4.855
2013-01-14T01:14:56.910Z,12.52,47.417,10,4.5,mb,20.678,4.855
2013-03-10T03:00:17.550Z,-4.348,29.123,10,4.5,mb,20.678,4.855
2013-05-16T15:03:50.650Z,13.464,50.373,10,4.5,mb,20.678,4.855
2013-06-03T03:24:42.120Z,-2.944,36.1,9.8,4.5,mb,20.678,4.855
2013-07-09T05:33:58.680Z,16.681,40.793,10.1,4.5,mb,20.678,4.855
2013-07-11T02:09:07.130Z,12.54,48.203,10,4.5,mb,20.678,4.855
2013-07-27T05:21:23.220Z,-5.468,35.64,10,4.5,mb,20.678,4.855
2013-09-10T05:31:36.930Z,-26.4013,27.4689,5.44,4.5,mb,20.678,4.855
2013-10-02T14:23:18.490Z,-13.5635,31.8713,10,4.5,mb,20.678,4.855
2013-11-23T09:07:29.010Z,-0.0691,26.3609,10,4.5,mb,20.678,4.855
2013-12-23T18:41:36.830Z,19.0947,39.2431,10,4.5,mb,20.678,4.855
2013-12-23T23:54:02.020Z,18.9052,39.19,10,4.5,mb,20.678,4.855
2014-01-23T15:00:41.480Z,17.315,42.8044,17.55,4.5,mb,20.678,4.855
2014-05-20T02:26:25.760Z,13.0848,49.4279,10,4.5,mb,20.678,4.855
2014-07-10T21:53:58.870Z,17.7472,40.1372,15.59,4.5,mb,20.678,4.855
2014-08-21T23:14:45.700Z,-26.4906,27.6832,5,4.5,mb,20.678,4.855
2014-09-08T10:49:51.950Z,18.0171,39.9979,10,4.5,mb,20.678,4.855
2014-09-13T15:26:33.680Z,-3.6168,49.5201,10,4.5,mb,20.678,4.855
2014-09-21T19:52:19.060Z,-26.382,27.538,5,4.5,mb,20.678,4.855
2014-10-28T13:55:38.760Z,-26.9704,26.835,5,4.5,mb,20.678,4.855
2014-10-31T01:05:02.410Z,0.4918,29.9951,10,4.5,mb,20.678,4.855
2015-06-29T14:11:18.640Z,2.7582,31.2302,10,4.5,mb,20.678,4.855
2015-07-09T02:16:13.240Z,11.9429,46.5731,15.22,4.5,mb,20.678,4.855
2015-07-13T16:54:25.480Z,12.1896,46.1956,14.96,4.5,mb,20.678,4.855
2015-09-12T12:32:04.290Z,0.3971,29.664,18.36,4.5,mb,20.678,4.855
2015-11-04T02:01:32.050Z,-3.4688,28.3096,10,4.5,mb,20.678,4.855
2016-01-28T15:02:04.280Z,-26.5152,27.6312,5,4.5,mb,20.678,4.855
2016-03-06T00:05:02.810Z,17.9024,40.3383,10,4.5,mb,20.678,4.855
2016-05-02T08:30:41.980Z,-2.4912,23.9436,10,4.5,mb,20.678,4.855
2016-06-03T18:14:53.700Z,-10.7449,26.4815,10,4.5,mb,20.678,4.855
2016-07-21T17:15:09.100Z,-5.6644,35.9952,10,4.5,mb,20.678,4.855
2016-08-17T14:29:33.240Z,-6.3527,32.9846,10,4.5,mb,20.678,4.855
2016-08-18T18:40:59.170Z,-30.1116,28.5767,10,4.5,mb,20.678,4.855
2016-08-25T15:44:25.630Z,-26.4642,27.3572,5,4.5,mb,20.678,4.855
2016-09-12T17:00:13.590Z,13.1999,50.3796,10,4.5,mb,20.678,4.855
2016-09-16T22:22:35.230Z,-22.5862,39.1178,10,4.5,mb,20.678,4.855
2016-09-23T15:07:46.650Z,-2.6653,28.9891,10,4.5,mb,20.678,4.855
2016-10-18T06:25:33.160Z,-33.2723,22.3421,10,4.5,mb,20.678,4.855
2016-10-31T05:59:20.600Z,-26.9169,26.821,5,4.5,mb,20.678,4.855
2017-02-05T09:54:40.800Z,-5.0291,39.2566,14.98,4.5,mb,20.678,4.855
2017-04-06T02:30:22.180Z,-22.7852,25.0163,10,4.5,mb,20.678,4.855
2017-04-10T08:17:33.660Z,-0.1582,29.8514,15.08,4.5,mb,20.678,4.855
2017-04-22T20:50:38.200Z,-27.0528,26.6671,5,4.5,mb,20.678,4.855
1976-03-18T17:39:40.400Z,19.233,39.036,33,4.4,mb,20.375,4.770
1976-08-26T17:57:59.600Z,-12.419,25.033,33,4.4,mb,20.375,4.770
1979-08-13T16:17:50.000Z,15.267,42.032,10,4.4,mb,20.375,4.770
1979-11-10T02:41:39.200Z,-3.715,26.598,10,4.4,mb,20.375,4.770
1979-11-12T04:44:22.100Z,-12.66,40.484,33,4.4,mb,20.375,4.770
1979-11-18T02:00:10.500Z,-12.426,40.572,33,4.4,mb,20.375,4.770
1979-11-21T04:58:32.000Z,-6.431,31.382,33,4.4,mb,20.375,4.770
1979-12-07T21:47:49.300Z,-12.562,41.092,33,4.4,mb,20.375,4.770
1980-03-10T07:17:47.100Z,-12.659,41.141,33,4.4,mb,20.375,4.770
1980-03-30T05:29:32.600Z,-5.461,26.959,33,4.4,mb,20.375,4.770
1980-04-29T21:05:22.700Z,10.162,43.012,10,4.4,mb,20.375,4.770
1980-06-23T18:03:16.000Z,10.609,43.003,26,4.4,mb,20.375,4.770
1980-06-30T06:03:16.600Z,-18.027,25.85,33,4.4,mb,20.375,4.770
1980-08-15T02:41:53.000Z,10.066,43.118,10,4.4,mb,20.375,4.770
1981-03-30T06:55:56.330Z,-18.838,34.647,33,4.4,mb,20.375,4.770
1981-08-15T04:36:42.160Z,-14.499,24.364,33,4.4,mb,20.375,4.770
1981-11-18T10:34:17.600Z,-2.289,22.774,10,4.4,mb,20.375,4.770
1982-02-06T09:40:14.990Z,-20.422,32.317,33,4.4,mb,20.375,4.770
1982-04-22T04:24:54.340Z,-3.133,27.562,33,4.4,mb,20.375,4.770
1982-08-06T21:43:23.700Z,-15.798,26.014,10,4.4,mb,20.375,4.770
1982-11-03T15:30:11.000Z,-26.395,27.396,5,4.4,mb,20.375,4.770
1983-09-21T04:41:13.280Z,-9.626,24.932,10,4.4,mb,20.375,4.770
1984-11-28T03:54:34.330Z,-9.161,25.938,10,4.4,mb,20.375,4.770
1985-03-24T11:39:28.290Z,-7.598,37.984,10,4.4,mb,20.375,4.770
1985-06-14T03:27:24.560Z,-26.229,27.535,5,4.4,mb,20.375,4.770
1985-06-27T10:11:08.430Z,-10.598,41.008,10,4.4,mb,20.375,4.770
1985-06-28T07:31:20.910Z,-10.626,40.983,10,4.4,mb,20.375,4.770
1986-01-09T22:13:39.800Z,-26.623,26.612,5,4.4,mb,20.375,4.770
